dataset,model,series_id,fg_code,fg_category,month,horizon,y_true,forecast_p50,p10,p90
A,CATBOOST,FG103,FG103,Combo,2025-11-01,2,3344.0,5278.520200353254,0.0,10707.15530574456
A,CATBOOST,FG103,FG103,Combo,2025-12-01,2,6369.0,5838.761181352707,410.1260759614015,11267.396286744011
A,CATBOOST,FG103,FG103,Combo,2026-01-01,2,3950.0,4460.786150433039,0.0,9889.421255824343
A,CATBOOST,FG001,FG001,Soap,2025-11-01,3,28492.0,27252.23685001948,21735.49139451341,32768.98230552555
A,CATBOOST,FG001,FG001,Soap,2025-12-01,3,27969.0,30582.81692281891,25066.07146731285,36099.562378324976
A,CATBOOST,FG001,FG001,Soap,2026-01-01,3,27217.0,25951.352629597,20434.607174090932,31468.09808510307
A,CATBOOST,FG002,FG002,Soap,2025-11-01,3,47199.0,46483.23767011307,40966.492214607,51999.98312561914
A,CATBOOST,FG002,FG002,Soap,2025-12-01,3,61631.0,54110.90899376161,48594.16353825554,59627.65444926768
A,CATBOOST,FG002,FG002,Soap,2026-01-01,3,50847.0,49369.49960815623,43852.75415265016,54886.245063662296
A,CATBOOST,FG003,FG003,Soap,2025-11-01,3,84830.0,75314.02670122347,69797.2812457174,80830.77215672954
A,CATBOOST,FG003,FG003,Soap,2025-12-01,3,103028.0,80592.5513090439,75075.80585353784,86109.29676454997
A,CATBOOST,FG003,FG003,Soap,2026-01-01,3,76755.0,74245.33351721262,68728.58806170656,79762.0789727187
A,CATBOOST,FG004,FG004,Soap,2025-11-01,3,51982.0,54603.56418152173,49086.818726015656,60120.30963702779
A,CATBOOST,FG004,FG004,Soap,2025-12-01,3,51802.0,55997.94262165048,50481.19716614441,61514.68807715655
A,CATBOOST,FG004,FG004,Soap,2026-01-01,3,54367.0,50674.17226473163,45157.42680922556,56190.917720237696
A,CATBOOST,FG005,FG005,Soap,2025-11-01,3,43252.0,40234.11978231869,34717.37432681262,45750.86523782476
A,CATBOOST,FG005,FG005,Soap,2025-12-01,3,43319.0,43367.07238852164,37850.326933015574,48883.81784402771
A,CATBOOST,FG005,FG005,Soap,2026-01-01,3,33798.0,36976.58654449475,31459.84108898868,42493.33200000082
A,CATBOOST,FG006,FG006,Soap,2025-11-01,3,73318.0,66757.21159527381,61240.46613976774,72273.95705077988
A,CATBOOST,FG006,FG006,Soap,2025-12-01,3,80199.0,72202.12975025398,66685.38429474791,77718.87520576005
A,CATBOOST,FG006,FG006,Soap,2026-01-01,3,60916.0,63151.82820468681,57635.08274918074,68668.57366019288
A,CATBOOST,FG007,FG007,Soap,2025-11-01,3,52682.0,44241.341811607825,38724.59635610176,49758.08726711389
A,CATBOOST,FG007,FG007,Soap,2025-12-01,3,52243.0,45905.331403448785,40388.58594794272,51422.07685895485
A,CATBOOST,FG007,FG007,Soap,2026-01-01,3,51846.0,44855.17734448974,39338.43188898367,50371.92279999581
A,CATBOOST,FG008,FG008,Soap,2025-11-01,3,42769.0,39155.704922022705,33638.95946651664,44672.450377528774
A,CATBOOST,FG008,FG008,Soap,2025-12-01,3,40796.0,40213.75030023529,34697.00484472922,45730.49575574136
A,CATBOOST,FG008,FG008,Soap,2026-01-01,3,38080.0,39245.71714231394,33728.97168680787,44762.462597820006
A,CATBOOST,FG009,FG009,Soap,2025-11-01,3,29354.0,33704.20372817821,28187.458272672146,39220.94918368428
A,CATBOOST,FG009,FG009,Soap,2025-12-01,3,38583.0,35481.24718892013,29964.501733414065,40997.9926444262
A,CATBOOST,FG009,FG009,Soap,2026-01-01,3,34651.0,35386.69015263906,29869.94469713299,40903.435608145126
A,CATBOOST,FG010,FG010,Soap,2025-11-01,3,75509.0,74021.05715734886,68504.31170184279,79537.80261285492
A,CATBOOST,FG010,FG010,Soap,2025-12-01,3,95170.0,80272.30031545946,74755.5548599534,85789.04577096553
A,CATBOOST,FG010,FG010,Soap,2026-01-01,3,68112.0,69668.06480036519,64151.31934485912,75184.81025587126
A,CATBOOST,FG011,FG011,Soap,2025-11-01,3,61614.0,59568.24236341246,54051.49690790639,65084.987818918526
A,CATBOOST,FG011,FG011,Soap,2025-12-01,3,71825.0,69535.41629035046,64018.67083484439,75052.16174585653
A,CATBOOST,FG011,FG011,Soap,2026-01-01,3,65919.0,62473.63739496298,56956.89193945691,67990.38285046905
A,CATBOOST,FG012,FG012,Soap,2025-11-01,3,39225.0,35091.2467723802,29574.501316874128,40607.992227886265
A,CATBOOST,FG012,FG012,Soap,2025-12-01,3,36825.0,37267.62537155725,31750.879916051184,42784.37082706332
A,CATBOOST,FG012,FG012,Soap,2026-01-01,3,31540.0,33717.13050022578,28200.38504471971,39233.87595573185
A,CATBOOST,FG013,FG013,Soap,2025-11-01,3,70069.0,73978.91285423192,68462.16739872585,79495.65830973799
A,CATBOOST,FG013,FG013,Soap,2025-12-01,3,108530.0,84109.45282515576,78592.7073696497,89626.19828066183
A,CATBOOST,FG013,FG013,Soap,2026-01-01,3,69605.0,77248.92370884966,71732.17825334359,82765.66916435573
A,CATBOOST,FG014,FG014,Soap,2025-11-01,3,57008.0,54128.13742971956,48611.39197421349,59644.88288522563
A,CATBOOST,FG014,FG014,Soap,2025-12-01,3,63724.0,55348.88013507155,49832.13467956548,60865.62559057762
A,CATBOOST,FG014,FG014,Soap,2026-01-01,3,49968.0,48506.08586419,42989.34040868393,54022.831319696066
A,CATBOOST,FG015,FG015,Soap,2025-11-01,3,67716.0,66614.48036043014,61097.73490492407,72131.22581593621
A,CATBOOST,FG015,FG015,Soap,2025-12-01,3,61469.0,68577.30959758701,63060.56414208094,74094.05505309308
A,CATBOOST,FG015,FG015,Soap,2026-01-01,3,55726.0,63769.96498985155,58253.21953434548,69286.71044535762
A,CATBOOST,FG016,FG016,Shampoo,2025-11-01,3,23928.0,25019.764054473933,19503.018598967865,30536.50950998
A,CATBOOST,FG016,FG016,Shampoo,2025-12-01,3,26527.0,27515.97198041604,21999.226524909973,33032.71743592211
A,CATBOOST,FG016,FG016,Shampoo,2026-01-01,3,20834.0,25164.20286065487,19647.4574051488,30680.94831616094
A,CATBOOST,FG017,FG017,Shampoo,2025-11-01,3,34417.0,35551.030539351195,30034.285083845127,41067.775994857264
A,CATBOOST,FG017,FG017,Shampoo,2025-12-01,3,25533.0,38656.98251902005,33140.23706351398,44173.72797452612
A,CATBOOST,FG017,FG017,Shampoo,2026-01-01,3,32955.0,34236.40048061756,28719.65502511149,39753.14593612363
A,CATBOOST,FG018,FG018,Shampoo,2025-11-01,3,45232.0,34338.20693776484,28821.46148225877,39854.952393270905
A,CATBOOST,FG018,FG018,Shampoo,2025-12-01,3,35090.0,37027.157202607246,31510.411747101178,42543.902658113315
A,CATBOOST,FG018,FG018,Shampoo,2026-01-01,3,32579.0,32763.00037505795,27246.25491955188,38279.74583056402
A,CATBOOST,FG019,FG019,Shampoo,2025-11-01,3,56921.0,53962.906627500604,48446.161171994536,59479.65208300667
A,CATBOOST,FG019,FG019,Shampoo,2025-12-01,3,60868.0,54501.20437843115,48984.458922925085,60017.94983393722
A,CATBOOST,FG019,FG019,Shampoo,2026-01-01,3,54597.0,51767.97511036192,46251.22965485585,57284.72056586799
A,CATBOOST,FG020,FG020,Shampoo,2025-11-01,3,56789.0,44193.71562900619,38676.97017350012,49710.46108451226
A,CATBOOST,FG020,FG020,Shampoo,2025-12-01,3,63295.0,46283.99904379528,40767.25358828921,51800.74449930135
A,CATBOOST,FG020,FG020,Shampoo,2026-01-01,3,39413.0,44745.91855901439,39229.17310350832,50262.66401452046
A,CATBOOST,FG021,FG021,Shampoo,2025-11-01,3,40571.0,38596.69478268339,33079.949327177324,44113.44023818946
A,CATBOOST,FG021,FG021,Shampoo,2025-12-01,3,43290.0,42907.43970921888,37390.69425371281,48424.18516472495
A,CATBOOST,FG021,FG021,Shampoo,2026-01-01,3,34190.0,40132.884905740306,34616.13945023424,45649.630361246374
A,CATBOOST,FG022,FG022,Shampoo,2025-11-01,3,46668.0,46105.41192543663,40588.66646993056,51622.1573809427
A,CATBOOST,FG022,FG022,Shampoo,2025-12-01,3,57076.0,47347.65727845415,41830.91182294808,52864.40273396022
A,CATBOOST,FG022,FG022,Shampoo,2026-01-01,3,47527.0,46558.23112041596,41041.485664909895,52074.97657592203
A,CATBOOST,FG023,FG023,Shampoo,2025-11-01,3,43334.0,38113.018108998665,32596.272653492597,43629.763564504734
A,CATBOOST,FG023,FG023,Shampoo,2025-12-01,3,47583.0,42454.334969555675,36937.58951404961,47971.080425061744
A,CATBOOST,FG023,FG023,Shampoo,2026-01-01,3,39416.0,41631.74345888068,36114.99800337461,47148.48891438675
A,CATBOOST,FG024,FG024,Shampoo,2025-11-01,3,36557.0,36426.01411812846,30909.268662622395,41942.75957363453
A,CATBOOST,FG024,FG024,Shampoo,2025-12-01,3,42331.0,39911.13571833807,34394.390262832,45427.881173844136
A,CATBOOST,FG024,FG024,Shampoo,2026-01-01,3,33268.0,36339.20462890566,30822.45917339959,41855.95008441173
A,CATBOOST,FG025,FG025,Shampoo,2025-11-01,3,24511.0,24853.18603251437,19336.440577008303,30369.93148802044
A,CATBOOST,FG025,FG025,Shampoo,2025-12-01,3,24682.0,26316.98586762913,20800.240412123057,31833.731323135195
A,CATBOOST,FG025,FG025,Shampoo,2026-01-01,3,23857.0,22160.512178203902,16643.766722697837,27677.257633709974
A,CATBOOST,FG026,FG026,Shampoo,2025-11-01,3,27751.0,37903.631616381885,32386.886160875816,43420.37707188795
A,CATBOOST,FG026,FG026,Shampoo,2025-12-01,3,47196.0,40186.10336551765,34669.35791001158,45702.84882102372
A,CATBOOST,FG026,FG026,Shampoo,2026-01-01,3,35686.0,36937.68432945582,31420.93887394975,42454.42978496189
A,CATBOOST,FG027,FG027,Shampoo,2025-11-01,3,52163.0,47320.536469706174,41803.791014200106,52837.28192521224
A,CATBOOST,FG027,FG027,Shampoo,2025-12-01,3,57135.0,49012.81418641262,43496.068730906554,54529.55964191869
A,CATBOOST,FG027,FG027,Shampoo,2026-01-01,3,54499.0,47618.24712969149,42101.50167418542,53134.99258519756
A,CATBOOST,FG028,FG028,Shampoo,2025-11-01,3,33963.0,34373.906334201165,28857.160878695096,39890.65178970723
A,CATBOOST,FG028,FG028,Shampoo,2025-12-01,3,46344.0,38821.30667744851,33304.561221942444,44338.05213295458
A,CATBOOST,FG028,FG028,Shampoo,2026-01-01,3,37921.0,34639.95267955063,29123.207224044563,40156.6981350567
A,CATBOOST,FG029,FG029,Shampoo,2025-11-01,3,22229.0,18530.020300479016,13013.27484497295,24046.765755985085
A,CATBOOST,FG029,FG029,Shampoo,2025-12-01,3,23634.0,21486.29552854968,15969.550073043612,27003.040984055748
A,CATBOOST,FG029,FG029,Shampoo,2026-01-01,3,20113.0,18730.875842130205,13214.130386624138,24247.621297636273
A,CATBOOST,FG030,FG030,Shampoo,2025-11-01,3,44862.0,42548.97938859767,37032.2339330916,48065.72484410374
A,CATBOOST,FG030,FG030,Shampoo,2025-12-01,3,42408.0,44111.11384106796,38594.368385561895,49627.85929657403
A,CATBOOST,FG030,FG030,Shampoo,2026-01-01,3,47998.0,42258.296702603824,36741.55124709776,47775.04215810989
A,CATBOOST,FG031,FG031,Shampoo,2025-11-01,3,65752.0,65183.90331192915,59667.15785642309,70700.64876743522
A,CATBOOST,FG031,FG031,Shampoo,2025-12-01,3,70155.0,71110.55594926681,65593.81049376074,76627.30140477288
A,CATBOOST,FG031,FG031,Shampoo,2026-01-01,3,61899.0,62819.10019218018,57302.35473667411,68335.84564768625
A,CATBOOST,FG032,FG032,Shampoo,2025-11-01,3,14819.0,17414.833970669748,11898.08851516368,22931.579426175813
A,CATBOOST,FG032,FG032,Shampoo,2025-12-01,3,17360.0,19707.266746088822,14190.521290582756,25224.012201594887
A,CATBOOST,FG032,FG032,Shampoo,2026-01-01,3,18996.0,16063.288600128106,10546.54314462204,21580.034055634173
A,CATBOOST,FG033,FG033,Shampoo,2025-11-01,3,46977.0,45802.96962044171,40286.22416493565,51319.71507594778
A,CATBOOST,FG033,FG033,Shampoo,2025-12-01,3,48151.0,51572.20453280804,46055.45907730197,57088.94998831411
A,CATBOOST,FG033,FG033,Shampoo,2026-01-01,3,46382.0,45348.24246920582,39831.49701369975,50864.98792471189
A,CATBOOST,FG034,FG034,Liquid Wash,2025-11-01,3,43860.0,43213.6891107839,37696.94365527783,48730.434566289965
A,CATBOOST,FG034,FG034,Liquid Wash,2025-12-01,3,51784.0,45861.645475179175,40344.90001967311,51378.39093068525
A,CATBOOST,FG034,FG034,Liquid Wash,2026-01-01,3,42406.0,45477.46688003221,39960.72142452614,50994.21233553828
A,CATBOOST,FG035,FG035,Liquid Wash,2025-11-01,3,36622.0,39169.13687985354,33652.39142434747,44685.88233535961
A,CATBOOST,FG035,FG035,Liquid Wash,2025-12-01,3,42314.0,41512.35401933823,35995.60856383216,47029.0994748443
A,CATBOOST,FG035,FG035,Liquid Wash,2026-01-01,3,41325.0,42447.8085806853,36931.06312517923,47964.554036191366
A,CATBOOST,FG036,FG036,Liquid Wash,2025-11-01,3,48043.0,38957.58166167891,33440.83620617284,44474.32711718498
A,CATBOOST,FG036,FG036,Liquid Wash,2025-12-01,3,38140.0,40358.75024337419,34842.00478786812,45875.49569888026
A,CATBOOST,FG036,FG036,Liquid Wash,2026-01-01,3,33606.0,40956.0214624337,35439.276006927634,46472.76691793977
A,CATBOOST,FG037,FG037,Liquid Wash,2025-11-01,3,20157.0,20260.416663685504,14743.671208179438,25777.16211919157
A,CATBOOST,FG037,FG037,Liquid Wash,2025-12-01,3,25759.0,22434.06953058506,16917.324075078992,27950.81498609113
A,CATBOOST,FG037,FG037,Liquid Wash,2026-01-01,3,24210.0,19557.94992060197,14041.2044650959,25074.695376108037
A,CATBOOST,FG038,FG038,Liquid Wash,2025-11-01,3,40337.0,34585.684978112884,29068.939522606815,40102.43043361895
A,CATBOOST,FG038,FG038,Liquid Wash,2025-12-01,3,45308.0,35925.04398343542,30408.29852792935,41441.78943894149
A,CATBOOST,FG038,FG038,Liquid Wash,2026-01-01,3,36728.0,35102.446269514214,29585.700814008145,40619.19172502028
A,CATBOOST,FG039,FG039,Liquid Wash,2025-11-01,3,16567.0,16474.157074423012,10957.411618916944,21990.90252992908
A,CATBOOST,FG039,FG039,Liquid Wash,2025-12-01,3,15174.0,17437.817329861948,11921.07187435588,22954.562785368013
A,CATBOOST,FG039,FG039,Liquid Wash,2026-01-01,3,11396.0,16344.523090783116,10827.77763527705,21861.268546289182
A,CATBOOST,FG040,FG040,Liquid Wash,2025-11-01,3,21885.0,20904.77391277924,15388.028457273174,26421.519368285302
A,CATBOOST,FG040,FG040,Liquid Wash,2025-12-01,3,19597.0,22016.021661004677,16499.27620549861,27532.767116510742
A,CATBOOST,FG040,FG040,Liquid Wash,2026-01-01,3,17749.0,20400.636963438417,14883.89150793235,25917.38241894449
A,CATBOOST,FG041,FG041,Liquid Wash,2025-11-01,3,16341.0,15529.46407837812,10012.718622872051,21046.209533884183
A,CATBOOST,FG041,FG041,Liquid Wash,2025-12-01,3,15115.0,17107.974096019418,11591.228640513353,22624.71955152549
A,CATBOOST,FG041,FG041,Liquid Wash,2026-01-01,3,13998.0,14935.68831151212,9418.942856006051,20452.433767018185
A,CATBOOST,FG042,FG042,Liquid Wash,2025-11-01,3,27667.0,23803.55482149456,18286.80936598849,29320.300277000628
A,CATBOOST,FG042,FG042,Liquid Wash,2025-12-01,3,25521.0,27666.265544721755,22149.520089215686,33183.01100022782
A,CATBOOST,FG042,FG042,Liquid Wash,2026-01-01,3,23908.0,25099.38902800306,19582.643572496992,30616.13448350913
A,CATBOOST,FG043,FG043,Liquid Wash,2025-11-01,3,42933.0,37442.265676280585,31925.520220774517,42959.011131786654
A,CATBOOST,FG043,FG043,Liquid Wash,2025-12-01,3,37002.0,37605.1527225319,32088.407267025832,43121.89817803797
A,CATBOOST,FG043,FG043,Liquid Wash,2026-01-01,3,39697.0,35100.38617336473,29583.64071785866,40617.1316288708
A,CATBOOST,FG044,FG044,Diaper,2025-11-01,3,46099.0,45652.46601251519,40135.720557009125,51169.21146802126
A,CATBOOST,FG044,FG044,Diaper,2025-12-01,3,41343.0,43046.39653120573,37529.651075699665,48563.1419867118
A,CATBOOST,FG044,FG044,Diaper,2026-01-01,3,46419.0,42817.49780029358,37300.752344787514,48334.24325579965
A,CATBOOST,FG045,FG045,Diaper,2025-11-01,3,72211.0,64563.99263176364,59047.24717625757,70080.73808726971
A,CATBOOST,FG045,FG045,Diaper,2025-12-01,3,71805.0,68518.6464509386,63001.90099543253,74035.39190644467
A,CATBOOST,FG045,FG045,Diaper,2026-01-01,3,73834.0,65086.82951926771,59570.08406376164,70603.57497477377
A,CATBOOST,FG046,FG046,Diaper,2025-11-01,3,65636.0,66702.10145801809,61185.356002512024,72218.84691352416
A,CATBOOST,FG046,FG046,Diaper,2025-12-01,3,67457.0,65544.2321715283,60027.486716022235,71060.97762703437
A,CATBOOST,FG046,FG046,Diaper,2026-01-01,3,66702.0,63132.26477400984,57615.51931850377,68649.0102295159
A,CATBOOST,FG047,FG047,Diaper,2025-11-01,3,18184.0,20085.759060281605,14569.01360477554,25602.50451578767
A,CATBOOST,FG047,FG047,Diaper,2025-12-01,3,19847.0,20755.240852631672,15238.495397125604,26271.98630813774
A,CATBOOST,FG047,FG047,Diaper,2026-01-01,3,17292.0,18517.071406081384,13000.325950575318,24033.816861587453
A,CATBOOST,FG048,FG048,Diaper,2025-11-01,3,31503.0,34476.99121419966,28960.245758693593,39993.73666970573
A,CATBOOST,FG048,FG048,Diaper,2025-12-01,3,30699.0,36080.4597106289,30563.71425512283,41597.20516613497
A,CATBOOST,FG048,FG048,Diaper,2026-01-01,3,34918.0,33395.263439076414,27878.517983570346,38912.00889458248
A,CATBOOST,FG049,FG049,Diaper,2025-11-01,3,60882.0,64381.37749759114,58864.63204208507,69898.1229530972
A,CATBOOST,FG049,FG049,Diaper,2025-12-01,3,66622.0,64789.59714391924,59272.851688413175,70306.3425994253
A,CATBOOST,FG049,FG049,Diaper,2026-01-01,3,69210.0,60944.57566941371,55427.83021390764,66461.32112491978
A,CATBOOST,FG050,FG050,Diaper,2025-11-01,3,25502.0,26205.324235684107,20688.57878017804,31722.069691190176
A,CATBOOST,FG050,FG050,Diaper,2025-12-01,3,29467.0,27564.92147583396,22048.17602032789,33081.66693134003
A,CATBOOST,FG050,FG050,Diaper,2026-01-01,3,21028.0,25465.38430460239,19948.63884909633,30982.12976010846
A,CATBOOST,FG051,FG051,Diaper,2025-11-01,3,22315.0,20046.14900851698,14529.403553010912,25562.894464023047
A,CATBOOST,FG051,FG051,Diaper,2025-12-01,3,20894.0,20933.00819829892,15416.262742792856,26449.75365380499
A,CATBOOST,FG051,FG051,Diaper,2026-01-01,3,19026.0,20979.390884781227,15462.64542927516,26496.136340287296
A,CATBOOST,FG052,FG052,Diaper,2025-11-01,3,59529.0,61675.09255965272,56158.347104146655,67191.83801515879
A,CATBOOST,FG052,FG052,Diaper,2025-12-01,3,63319.0,65408.01131618958,59891.26586068351,70924.75677169564
A,CATBOOST,FG052,FG052,Diaper,2026-01-01,3,61624.0,62548.41156293784,57031.66610743177,68065.1570184439
A,CATBOOST,FG053,FG053,Diaper,2025-11-01,3,49806.0,48544.01983361883,43027.274378112765,54060.7652891249
A,CATBOOST,FG053,FG053,Diaper,2025-12-01,3,64485.0,47183.31265196213,41666.56719645606,52700.0581074682
A,CATBOOST,FG053,FG053,Diaper,2026-01-01,3,48464.0,47937.72964623061,42420.98419072454,53454.47510173668
A,CATBOOST,FG054,FG054,Diaper,2025-11-01,3,60578.0,61989.38310347565,56472.637647969575,67506.12855898171
A,CATBOOST,FG054,FG054,Diaper,2025-12-01,3,68358.0,63210.62478532056,57693.87932981449,68727.37024082663
A,CATBOOST,FG054,FG054,Diaper,2026-01-01,3,69962.0,60453.390171248226,54936.64471574216,65970.13562675429
A,CATBOOST,FG055,FG055,Diaper,2025-11-01,3,16509.0,17647.03806188578,12130.292606379717,23163.78351739185
A,CATBOOST,FG055,FG055,Diaper,2025-12-01,3,16014.0,18002.288707502477,12485.54325199641,23519.034163008542
A,CATBOOST,FG055,FG055,Diaper,2026-01-01,3,16910.0,16616.85241955609,11100.106964050025,22133.59787506216
A,CATBOOST,FG056,FG056,Sanitary,2025-11-01,3,32373.0,31358.12762227498,25841.38216676891,36874.87307778105
A,CATBOOST,FG056,FG056,Sanitary,2025-12-01,3,32169.0,32958.89131457225,27442.14585906618,38475.63677007832
A,CATBOOST,FG056,FG056,Sanitary,2026-01-01,3,30187.0,30962.855032861455,25446.10957735539,36479.60048836752
A,CATBOOST,FG057,FG057,Sanitary,2025-11-01,3,33064.0,35427.178198076464,29910.432742570396,40943.92365358253
A,CATBOOST,FG057,FG057,Sanitary,2025-12-01,3,32262.0,35156.71345914221,29639.96800363614,40673.45891464827
A,CATBOOST,FG057,FG057,Sanitary,2026-01-01,3,30899.0,33648.01579884831,28131.270343342243,39164.76125435438
A,CATBOOST,FG058,FG058,Sanitary,2025-11-01,3,48024.0,42926.04142738759,37409.29597188152,48442.786882893655
A,CATBOOST,FG058,FG058,Sanitary,2025-12-01,3,45853.0,45115.13413672456,39598.388681218494,50631.87959223063
A,CATBOOST,FG058,FG058,Sanitary,2026-01-01,3,39639.0,45343.73541130796,39826.98995580189,50860.480866814025
A,CATBOOST,FG059,FG059,Sanitary,2025-11-01,3,13045.0,17144.738804867746,11627.99334936168,22661.484260373814
A,CATBOOST,FG059,FG059,Sanitary,2025-12-01,3,17338.0,18629.03593321314,13112.290477707074,24145.78138871921
A,CATBOOST,FG059,FG059,Sanitary,2026-01-01,3,14887.0,16955.488567064825,11438.74311155876,22472.23402257089
A,CATBOOST,FG060,FG060,Sanitary,2025-11-01,3,37835.0,36715.88665950816,31199.141204002095,42232.63211501423
A,CATBOOST,FG060,FG060,Sanitary,2025-12-01,3,36664.0,37829.28051148618,32312.535055980108,43346.025966992245
A,CATBOOST,FG060,FG060,Sanitary,2026-01-01,3,35944.0,38006.06273789247,32489.3172823864,43522.80819339854
A,CATBOOST,FG061,FG061,Sanitary,2025-11-01,3,21096.0,20870.43112848417,15353.685672978105,26387.176583990236
A,CATBOOST,FG061,FG061,Sanitary,2025-12-01,3,18071.0,20919.089881144148,15402.34442563808,26435.835336650212
A,CATBOOST,FG061,FG061,Sanitary,2026-01-01,3,18979.0,19972.43974312763,14455.694287621563,25489.1851986337
A,CATBOOST,FG062,FG062,Sanitary,2025-11-01,3,17242.0,19897.255477806255,14380.510022300188,25414.000933312323
A,CATBOOST,FG062,FG062,Sanitary,2025-12-01,3,19244.0,20441.588673157967,14924.8432176519,25958.334128664035
A,CATBOOST,FG062,FG062,Sanitary,2026-01-01,3,15219.0,18092.680956513235,12575.935501007169,23609.426412019304
A,CATBOOST,FG063,FG063,Sanitary,2025-11-01,3,40429.0,44107.266076709595,38590.52062120353,49624.01153221566
A,CATBOOST,FG063,FG063,Sanitary,2025-12-01,3,49731.0,42940.0476779032,37423.30222239713,48456.793133409265
A,CATBOOST,FG063,FG063,Sanitary,2026-01-01,3,41032.0,44950.8691613613,39434.12370585523,50467.614616867366
