dataset,model,series_id,fg_code,fg_category,forecast_p50,safety_stock,reorder_point,target_max,on_hand_inventory,suggested_order_qty
C,CATBOOST,32__FG046,FG046,Diaper,70834.23093903363,10875.0,93515.0,164349.0,187768.0,0.0
C,CATBOOST,32__FG047,FG047,Diaper,22028.491539536648,3294.0,20917.0,42945.0,60582.0,0.0
C,CATBOOST,32__FG050,FG050,Diaper,29788.699332921267,8526.0,40301.0,70090.0,37693.0,32397.0
C,CATBOOST,32__FG056,FG056,Sanitary,35381.56731940035,2418.0,16571.0,51953.0,85061.0,0.0
C,CATBOOST,32__FG057,FG057,Sanitary,39448.30670841478,7715.0,40589.0,80037.0,85170.0,0.0
C,CATBOOST,32__FG067,FG067,Lotion/Cream,32227.977770917925,6308.0,46056.0,78284.0,69330.0,8954.0
C,CATBOOST,32__FG070,FG070,Lotion/Cream,29141.0832511336,2991.0,28247.0,57388.0,40948.0,16440.0
C,CATBOOST,32__FG074,FG074,Lotion/Cream,8649.885191018355,1966.0,6003.0,14653.0,15012.0,0.0
C,CATBOOST,32__FG075,FG075,Lotion/Cream,8594.405565238552,2502.0,11096.0,19690.0,11792.0,7898.0
C,CATBOOST,32__FG076,FG076,Talc,6746.789137957585,684.0,6081.0,12828.0,8279.0,4549.0
C,CATBOOST,32__FG078,FG078,Talc,9768.746065797464,1693.0,7880.0,17649.0,25068.0,0.0
C,CATBOOST,32__FG079,FG079,Talc,19461.20876552921,2801.0,17721.0,37182.0,41248.0,0.0
C,CATBOOST,32__FG081,FG081,Talc,6841.4492323136365,2722.0,11160.0,18001.0,13979.0,4022.0
C,CATBOOST,32__FG083,FG083,Home Care,37959.908133731966,2601.0,17785.0,55745.0,89102.0,0.0
C,CATBOOST,32__FG084,FG084,Home Care,32048.71758569757,3687.0,35736.0,67785.0,47050.0,20735.0
C,CATBOOST,32__FG085,FG085,Home Care,10301.048431804067,1846.0,11117.0,21418.0,11061.0,10357.0
C,CATBOOST,32__FG087,FG087,Home Care,43560.493420589104,7996.0,28324.0,71884.0,103002.0,0.0
C,CATBOOST,32__FG088,FG088,Home Care,32455.288499439877,5326.0,24799.0,57254.0,61113.0,0.0
C,CATBOOST,32__FG089,FG089,Home Care,22229.21737620729,5666.0,29377.0,51606.0,47023.0,4583.0
C,CATBOOST,32__FG091,FG091,Home Care,31435.680627041096,6940.0,31041.0,62477.0,72816.0,0.0
C,CATBOOST,32__FG096,FG096,Baby Care,7939.764834573719,936.0,3847.0,11787.0,13798.0,0.0
C,CATBOOST,32__FG097,FG097,Baby Care,10449.338274119102,1237.0,7507.0,17956.0,23653.0,0.0
C,CATBOOST,32__FG099,FG099,Combo,7140.172713484521,4251.0,10201.0,17341.0,18113.0,0.0
C,CATBOOST,32__FG100,FG100,Combo,6266.561029923026,563.0,3487.0,9754.0,8148.0,1606.0
C,CATBOOST,32__FG102,FG102,Combo,6748.423163956621,1032.0,5081.0,11829.0,24307.0,0.0
C,CATBOOST,32__FG103,FG103,Combo,5708.619249814324,1777.0,7486.0,13195.0,8459.0,4736.0
C,CATBOOST,34__FG004,FG004,Soap,55513.921584576456,5117.0,45827.0,101341.0,132620.0,0.0
C,CATBOOST,34__FG005,FG005,Soap,43624.478686686816,7567.0,41012.0,84636.0,101342.0,0.0
C,CATBOOST,34__FG006,FG006,Soap,70150.81285845795,9042.0,90885.0,161036.0,112600.0,48436.0
C,CATBOOST,34__FG012,FG012,Soap,36506.58569825619,5821.0,50846.0,87353.0,90825.0,0.0
C,CATBOOST,34__FG017,FG017,Shampoo,37773.206536941965,4894.0,30076.0,67849.0,63962.0,3887.0
C,CATBOOST,34__FG018,FG018,Shampoo,35407.37341724781,2394.0,16557.0,51964.0,67143.0,0.0
C,CATBOOST,34__FG019,FG019,Shampoo,61348.02391743745,9689.0,81262.0,142610.0,154944.0,0.0
C,CATBOOST,34__FG020,FG020,Shampoo,50250.40887960182,7962.0,48162.0,98412.0,112728.0,0.0
C,CATBOOST,34__FG022,FG022,Shampoo,52734.27880314876,11191.0,51621.0,104355.0,89000.0,15355.0
C,CATBOOST,34__FG023,FG023,Shampoo,42340.38017463488,5236.0,26406.0,68746.0,134409.0,0.0
C,CATBOOST,34__FG025,FG025,Shampoo,25213.147063956658,7888.0,35622.0,60835.0,63356.0,0.0
C,CATBOOST,34__FG026,FG026,Shampoo,40920.18205701264,14836.0,57120.0,98040.0,111981.0,0.0
C,CATBOOST,34__FG028,FG028,Shampoo,39337.46447008815,8620.0,46646.0,85983.0,88471.0,0.0
C,CATBOOST,34__FG029,FG029,Shampoo,20102.244179138183,1690.0,20452.0,40554.0,44072.0,0.0
C,CATBOOST,34__FG030,FG030,Shampoo,48474.22606271473,10644.0,49423.0,97897.0,118199.0,0.0
C,CATBOOST,34__FG032,FG032,Shampoo,16638.399691127663,3328.0,11093.0,27731.0,38785.0,0.0
C,CATBOOST,34__FG033,FG033,Shampoo,48929.00050270851,3353.0,27818.0,76747.0,88639.0,0.0
C,CATBOOST,34__FG037,FG037,Liquid Wash,20545.897555940013,6280.0,26826.0,47372.0,41401.0,5971.0
C,CATBOOST,34__FG038,FG038,Liquid Wash,38125.78291062979,8708.0,57001.0,95127.0,68702.0,26425.0
C,CATBOOST,34__FG039,FG039,Liquid Wash,15192.993055321687,2081.0,8158.0,23351.0,39089.0,0.0
C,CATBOOST,34__FG043,FG043,Liquid Wash,43419.16242519845,5661.0,53422.0,96841.0,112795.0,0.0
C,CATBOOST,34__FG047,FG047,Diaper,19594.939228819356,12632.0,27655.0,47250.0,60366.0,0.0
C,CATBOOST,34__FG051,FG051,Diaper,20767.80835681141,14108.0,34184.0,54952.0,37281.0,17671.0
C,CATBOOST,34__FG052,FG052,Diaper,66295.88375879836,5039.0,49236.0,115532.0,101733.0,13799.0
C,CATBOOST,34__FG053,FG053,Diaper,52285.93121743545,9973.0,51802.0,104088.0,164706.0,0.0
C,CATBOOST,34__FG056,FG056,Sanitary,37914.629473082685,2659.0,15297.0,53212.0,91420.0,0.0
C,CATBOOST,34__FG058,FG058,Sanitary,50146.266956860825,5077.0,31822.0,81968.0,86019.0,0.0
C,CATBOOST,34__FG061,FG061,Sanitary,23556.533619755468,4052.0,30749.0,54306.0,44059.0,10247.0
C,CATBOOST,34__FG063,FG063,Sanitary,53921.62605906229,8494.0,51631.0,105553.0,65838.0,39715.0
C,CATBOOST,34__FG066,FG066,Lotion/Cream,11855.953502141056,1030.0,9329.0,21185.0,21720.0,0.0
C,CATBOOST,34__FG067,FG067,Lotion/Cream,30423.71290113462,2346.0,38854.0,69278.0,71137.0,0.0
C,CATBOOST,34__FG068,FG068,Lotion/Cream,19517.17401254916,2438.0,12197.0,31714.0,54717.0,0.0
C,CATBOOST,34__FG070,FG070,Lotion/Cream,25728.3385496142,8621.0,30919.0,56647.0,39875.0,16772.0
C,CATBOOST,34__FG074,FG074,Lotion/Cream,7759.542709309269,1649.0,5011.0,12771.0,14151.0,0.0
C,CATBOOST,34__FG076,FG076,Talc,5998.180441418415,1143.0,6341.0,12339.0,8154.0,4185.0
C,CATBOOST,34__FG077,FG077,Talc,19004.068100571963,2951.0,18154.0,37158.0,36563.0,595.0
C,CATBOOST,34__FG079,FG079,Talc,16107.766517960788,2190.0,15076.0,31184.0,42458.0,0.0
C,CATBOOST,34__FG081,FG081,Talc,6278.640589134724,2610.0,10144.0,16423.0,13630.0,2793.0
C,CATBOOST,34__FG087,FG087,Home Care,40661.88910217534,3084.0,19349.0,60011.0,103950.0,0.0
C,CATBOOST,34__FG089,FG089,Home Care,19857.202432270893,4604.0,23137.0,42994.0,53227.0,0.0
C,CATBOOST,34__FG090,FG090,Home Care,14732.44384184543,8226.0,25414.0,40146.0,32728.0,7418.0
C,CATBOOST,34__FG091,FG091,Home Care,29785.819961583027,7958.0,32780.0,62566.0,75594.0,0.0
C,CATBOOST,34__FG092,FG092,Baby Care,19975.373485312313,1465.0,24104.0,44079.0,37598.0,6481.0
C,CATBOOST,34__FG098,FG098,Baby Care,11124.132686092236,2943.0,12213.0,23337.0,19269.0,4068.0
C,CATBOOST,34__FG101,FG101,Combo,6562.013470006254,1881.0,8880.0,15442.0,18078.0,0.0
C,CATBOOST,35__FG002,FG002,Soap,59649.34326117147,8672.0,66333.0,125982.0,87005.0,38977.0
C,CATBOOST,35__FG012,FG012,Soap,38171.60213660646,23099.0,71450.0,109622.0,93546.0,16076.0
C,CATBOOST,35__FG013,FG013,Soap,89010.04300046864,38059.0,133003.0,222013.0,283337.0,0.0
C,CATBOOST,35__FG018,FG018,Shampoo,40527.86734718055,14032.0,34296.0,74824.0,68495.0,6329.0
C,CATBOOST,35__FG019,FG019,Shampoo,69709.21279721329,18495.0,95175.0,164884.0,171221.0,0.0
C,CATBOOST,35__FG020,FG020,Shampoo,57767.80660011727,28714.0,82631.0,140399.0,108536.0,31863.0
C,CATBOOST,35__FG021,FG021,Shampoo,49193.21453031874,9458.0,48813.0,98006.0,50179.0,47827.0
C,CATBOOST,35__FG022,FG022,Shampoo,59283.110659777856,12904.0,52426.0,111709.0,100530.0,11179.0
C,CATBOOST,35__FG024,FG024,Shampoo,45074.66440413794,19052.0,71639.0,116714.0,133096.0,0.0
C,CATBOOST,35__FG026,FG026,Shampoo,44207.884639619384,12822.0,57030.0,101238.0,117171.0,0.0
C,CATBOOST,35__FG027,FG027,Shampoo,62692.64300829395,24779.0,77023.0,139716.0,132209.0,7507.0
C,CATBOOST,35__FG031,FG031,Shampoo,77041.94277801848,17921.0,69282.0,146324.0,150695.0,0.0
C,CATBOOST,35__FG034,FG034,Liquid Wash,47325.888555623635,17337.0,64663.0,111989.0,148789.0,0.0
C,CATBOOST,35__FG036,FG036,Liquid Wash,43860.10288514835,26821.0,42903.0,86763.0,119226.0,0.0
C,CATBOOST,35__FG037,FG037,Liquid Wash,21727.418357651335,3001.0,29074.0,50801.0,45697.0,5104.0
C,CATBOOST,35__FG040,FG040,Liquid Wash,22698.48217282527,9567.0,29996.0,52694.0,33093.0,19601.0
C,CATBOOST,35__FG042,FG042,Liquid Wash,26098.293203705976,13525.0,38753.0,64851.0,56671.0,8180.0
C,CATBOOST,35__FG044,FG044,Diaper,49970.3117760313,14743.0,49722.0,99692.0,59226.0,40466.0
C,CATBOOST,35__FG047,FG047,Diaper,21906.03856779817,7077.0,22411.0,44317.0,58325.0,0.0
C,CATBOOST,35__FG048,FG048,Diaper,38954.91990309388,11538.0,54388.0,93343.0,65399.0,27944.0
C,CATBOOST,35__FG049,FG049,Diaper,68063.56409437401,49798.0,111055.0,179119.0,104400.0,74719.0
C,CATBOOST,35__FG051,FG051,Diaper,21896.40025579652,8015.0,29182.0,51078.0,43138.0,7940.0
C,CATBOOST,35__FG052,FG052,Diaper,69905.16631509324,13673.0,57946.0,127851.0,98530.0,29321.0
C,CATBOOST,35__FG055,FG055,Diaper,19100.81020091366,3822.0,18466.0,37567.0,37187.0,380.0
C,CATBOOST,35__FG057,FG057,Sanitary,35989.28677232428,13158.0,41949.0,77938.0,94617.0,0.0
C,CATBOOST,35__FG060,FG060,Sanitary,38937.48610938998,8099.0,52228.0,91165.0,87500.0,3665.0
C,CATBOOST,35__FG063,FG063,Sanitary,46266.50225130065,10499.0,50597.0,96864.0,69027.0,27837.0
C,CATBOOST,35__FG064,FG064,Lotion/Cream,26552.87885419265,11798.0,45432.0,71985.0,55621.0,16364.0
C,CATBOOST,35__FG068,FG068,Lotion/Cream,21867.955671619864,7082.0,20203.0,42071.0,55610.0,0.0
C,CATBOOST,35__FG071,FG071,Lotion/Cream,24383.245983390163,6228.0,33050.0,57433.0,55846.0,1587.0
C,CATBOOST,35__FG072,FG072,Lotion/Cream,8818.152379495677,3648.0,7763.0,16581.0,9559.0,7022.0
C,CATBOOST,35__FG075,FG075,Lotion/Cream,8856.603938586291,3420.0,11391.0,20248.0,12885.0,7363.0
C,CATBOOST,35__FG076,FG076,Talc,6455.335229970146,725.0,5889.0,12344.0,9161.0,3183.0
C,CATBOOST,35__FG077,FG077,Talc,22346.983626848247,5723.0,23601.0,45948.0,39877.0,6071.0
C,CATBOOST,35__FG079,FG079,Talc,19858.4654132361,2498.0,18385.0,38243.0,42531.0,0.0
C,CATBOOST,35__FG083,FG083,Home Care,34442.91123554696,3174.0,16951.0,51394.0,91176.0,0.0
C,CATBOOST,35__FG086,FG086,Home Care,18555.575785055527,5271.0,23208.0,41764.0,46935.0,0.0
C,CATBOOST,35__FG087,FG087,Home Care,40550.94498766143,11353.0,27573.0,68124.0,96521.0,0.0
C,CATBOOST,35__FG088,FG088,Home Care,29289.705997694135,8358.0,27884.0,57174.0,66555.0,0.0
C,CATBOOST,35__FG090,FG090,Home Care,14779.944272408757,1778.0,18036.0,32816.0,29828.0,2988.0
C,CATBOOST,35__FG093,FG093,Baby Care,7994.545089185272,3888.0,13215.0,21210.0,19371.0,1839.0
C,CATBOOST,35__FG094,FG094,Baby Care,9386.317078968885,2357.0,9240.0,18626.0,24635.0,0.0
C,CATBOOST,35__FG096,FG096,Baby Care,7383.062634556305,1936.0,5381.0,12764.0,16704.0,0.0
C,CATBOOST,35__FG097,FG097,Baby Care,9462.561037385636,1740.0,6787.0,16250.0,20725.0,0.0
C,CATBOOST,35__FG100,FG100,Combo,6264.443952147417,1037.0,4378.0,10642.0,8045.0,2597.0
C,CATBOOST,35__FG101,FG101,Combo,6466.598008114939,4273.0,11171.0,17638.0,14586.0,3052.0
C,CATBOOST,35__FG102,FG102,Combo,6794.647751111211,2283.0,5907.0,12702.0,25605.0,0.0
C,CATBOOST,40__FG002,FG002,Soap,50520.60313112352,14255.0,63092.0,113613.0,88407.0,25206.0
C,CATBOOST,40__FG004,FG004,Soap,45898.685939209805,5288.0,42007.0,87906.0,120213.0,0.0
C,CATBOOST,40__FG012,FG012,Soap,30304.919601477515,3177.0,39543.0,69848.0,97332.0,0.0
C,CATBOOST,40__FG014,FG014,Soap,52240.96636258348,5815.0,52832.0,105073.0,118001.0,0.0
C,CATBOOST,40__FG020,FG020,Shampoo,40094.30009499622,5643.0,39055.0,79149.0,99844.0,0.0
C,CATBOOST,40__FG023,FG023,Shampoo,33810.0293317661,4903.0,24062.0,57872.0,111661.0,0.0
C,CATBOOST,40__FG024,FG024,Shampoo,31264.347837033216,7761.0,41110.0,72374.0,114873.0,0.0
C,CATBOOST,40__FG025,FG025,Shampoo,20512.69864655104,6466.0,28346.0,48859.0,57384.0,0.0
C,CATBOOST,40__FG027,FG027,Shampoo,43891.2810722896,11142.0,47718.0,91609.0,125459.0,0.0
C,CATBOOST,40__FG029,FG029,Shampoo,15376.161217920346,2116.0,14929.0,30305.0,41537.0,0.0
C,CATBOOST,40__FG030,FG030,Shampoo,38736.18843879716,9023.0,40012.0,78748.0,114363.0,0.0
C,CATBOOST,40__FG031,FG031,Shampoo,56402.93609686178,6612.0,44214.0,100617.0,154287.0,0.0
C,CATBOOST,40__FG035,FG035,Liquid Wash,28404.624597870312,7929.0,39174.0,67579.0,75260.0,0.0
C,CATBOOST,40__FG036,FG036,Liquid Wash,32179.49904172319,2364.0,19526.0,51705.0,113625.0,0.0
C,CATBOOST,40__FG040,FG040,Liquid Wash,14825.606326833476,1330.0,14179.0,29005.0,29080.0,0.0
C,CATBOOST,40__FG041,FG041,Liquid Wash,10157.476228968946,2292.0,7371.0,17528.0,25347.0,0.0
C,CATBOOST,40__FG042,FG042,Liquid Wash,17755.923364571077,2104.0,19268.0,37024.0,55696.0,0.0
C,CATBOOST,40__FG044,FG044,Diaper,39441.52358669127,6507.0,35431.0,74873.0,50859.0,24014.0
C,CATBOOST,40__FG045,FG045,Diaper,58806.82074369472,8151.0,29714.0,88521.0,107294.0,0.0
C,CATBOOST,40__FG048,FG048,Diaper,29734.471794858193,7820.0,43501.0,73235.0,62514.0,10721.0
C,CATBOOST,40__FG050,FG050,Diaper,21199.976703082775,6758.0,27958.0,49158.0,34949.0,14209.0
C,CATBOOST,40__FG052,FG052,Diaper,55003.74560446945,12348.0,52684.0,107688.0,87395.0,20293.0
C,CATBOOST,40__FG054,FG054,Diaper,55857.35183438429,14457.0,55419.0,111276.0,115297.0,0.0
C,CATBOOST,40__FG056,FG056,Sanitary,26709.37822062134,3391.0,12294.0,39003.0,76452.0,0.0
C,CATBOOST,40__FG057,FG057,Sanitary,28246.967584124173,3903.0,25559.0,53806.0,75355.0,0.0
C,CATBOOST,40__FG058,FG058,Sanitary,39266.09308332137,1181.0,20814.0,60080.0,83889.0,0.0
C,CATBOOST,40__FG059,FG059,Sanitary,12938.761119032486,2682.0,14327.0,27266.0,47093.0,0.0
C,CATBOOST,40__FG060,FG060,Sanitary,32886.56550765831,9292.0,44371.0,77258.0,89291.0,0.0
C,CATBOOST,40__FG062,FG062,Sanitary,15120.47284367599,2418.0,16530.0,31650.0,24637.0,7013.0
C,CATBOOST,40__FG064,FG064,Lotion/Cream,18183.677521558704,2023.0,26268.0,44452.0,51942.0,0.0
C,CATBOOST,40__FG065,FG065,Lotion/Cream,24366.679736812846,6486.0,21918.0,46285.0,59053.0,0.0
C,CATBOOST,40__FG066,FG066,Lotion/Cream,8784.082372476014,1112.0,6968.0,15752.0,21208.0,0.0
C,CATBOOST,40__FG068,FG068,Lotion/Cream,15458.255052467955,2606.0,11366.0,26824.0,53238.0,0.0
C,CATBOOST,40__FG074,FG074,Lotion/Cream,7059.715582385292,1494.0,3847.0,10907.0,15698.0,0.0
C,CATBOOST,40__FG076,FG076,Talc,5884.606805535018,1902.0,6806.0,12691.0,7838.0,4853.0
C,CATBOOST,40__FG077,FG077,Talc,15529.505421235828,4798.0,15669.0,31199.0,36742.0,0.0
C,CATBOOST,40__FG081,FG081,Talc,5919.964103708225,2236.0,9143.0,15063.0,11975.0,3088.0
C,CATBOOST,40__FG082,FG082,Home Care,31949.701285000632,5319.0,33009.0,64959.0,85781.0,0.0
C,CATBOOST,40__FG083,FG083,Home Care,25688.98061021863,6174.0,16450.0,42139.0,80409.0,0.0
C,CATBOOST,40__FG085,FG085,Home Care,8143.883141244739,2358.0,9687.0,17831.0,10696.0,7135.0
C,CATBOOST,40__FG086,FG086,Home Care,13080.989677702417,3221.0,17174.0,30255.0,45966.0,0.0
C,CATBOOST,40__FG088,FG088,Home Care,22226.869767980752,4289.0,19107.0,41334.0,48349.0,0.0
C,CATBOOST,40__FG090,FG090,Home Care,11407.809356696229,6262.0,19191.0,30599.0,29902.0,697.0
C,CATBOOST,40__FG091,FG091,Home Care,22765.244588444435,7272.0,25484.0,48249.0,68488.0,0.0
C,CATBOOST,40__FG092,FG092,Baby Care,16154.168318236429,2613.0,20383.0,36537.0,36095.0,442.0
C,CATBOOST,40__FG093,FG093,Baby Care,7204.010383605564,1852.0,10257.0,17461.0,16653.0,808.0
C,CATBOOST,40__FG094,FG094,Baby Care,8310.59976581388,2374.0,8745.0,17056.0,21792.0,0.0
C,CATBOOST,40__FG096,FG096,Baby Care,6722.3282052148,1303.0,5112.0,11834.0,13130.0,0.0
C,CATBOOST,40__FG098,FG098,Baby Care,8897.039384725293,2389.0,10989.0,19886.0,19759.0,127.0
C,CATBOOST,40__FG100,FG100,Combo,5826.995356668186,377.0,2708.0,8535.0,6554.0,1981.0
C,CATBOOST,40__FG101,FG101,Combo,5803.197815473795,1203.0,7587.0,13390.0,12329.0,1061.0
C,CATBOOST,40__FG102,FG102,Combo,5958.787120335863,918.0,4692.0,10651.0,19567.0,0.0
C,CATBOOST,41__FG002,FG002,Soap,68671.51097173216,5795.0,72177.0,140849.0,95066.0,45783.0
C,CATBOOST,41__FG004,FG004,Soap,61713.95928960104,7013.0,54327.0,116041.0,140108.0,0.0
C,CATBOOST,41__FG007,FG007,Soap,49312.32523430299,1781.0,29725.0,79037.0,167439.0,0.0
C,CATBOOST,41__FG008,FG008,Soap,49821.01368212193,8818.0,63621.0,113442.0,84800.0,28642.0
C,CATBOOST,41__FG012,FG012,Soap,40467.09384956955,10573.0,61831.0,102298.0,99530.0,2768.0
C,CATBOOST,41__FG013,FG013,Soap,92431.68726689545,38573.0,131005.0,223437.0,273223.0,0.0
C,CATBOOST,41__FG015,FG015,Soap,81100.48145684479,21800.0,102900.0,184000.0,208218.0,0.0
C,CATBOOST,41__FG016,FG016,Shampoo,31489.400735710184,9035.0,40524.0,72013.0,45205.0,26808.0
C,CATBOOST,41__FG017,FG017,Shampoo,42843.41011686149,4104.0,34094.0,76937.0,65792.0,11145.0
C,CATBOOST,41__FG018,FG018,Shampoo,42814.56970757538,5596.0,19868.0,62683.0,73171.0,0.0
C,CATBOOST,41__FG019,FG019,Shampoo,72781.24466490492,16832.0,94465.0,167246.0,183728.0,0.0
C,CATBOOST,41__FG020,FG020,Shampoo,58005.26561469406,18718.0,68989.0,126994.0,118314.0,8680.0
C,CATBOOST,41__FG023,FG023,Shampoo,49428.265100401106,8377.0,38034.0,87462.0,155015.0,0.0
C,CATBOOST,41__FG024,FG024,Shampoo,47519.20310596362,7885.0,60156.0,107675.0,127823.0,0.0
C,CATBOOST,41__FG026,FG026,Shampoo,47028.37375271355,16997.0,65593.0,112621.0,122774.0,0.0
C,CATBOOST,41__FG028,FG028,Shampoo,45797.867723764815,14685.0,65063.0,110861.0,101096.0,9765.0
C,CATBOOST,41__FG029,FG029,Shampoo,23038.442656783624,2351.0,20014.0,43052.0,47609.0,0.0
C,CATBOOST,41__FG033,FG033,Shampoo,58415.58295026907,4622.0,35777.0,94193.0,86128.0,8065.0
C,CATBOOST,41__FG034,FG034,Liquid Wash,54984.16291477287,7335.0,54988.0,109972.0,162671.0,0.0
C,CATBOOST,41__FG037,FG037,Liquid Wash,21994.64974470307,7220.0,31414.0,53409.0,47149.0,6260.0
C,CATBOOST,41__FG039,FG039,Liquid Wash,18200.92011451925,6366.0,15466.0,33667.0,40392.0,0.0
C,CATBOOST,41__FG041,FG041,Liquid Wash,18533.83533161645,2619.0,12504.0,31038.0,29289.0,1749.0
C,CATBOOST,41__FG043,FG043,Liquid Wash,48807.8133337703,4332.0,59648.0,108456.0,111915.0,0.0
C,CATBOOST,41__FG046,FG046,Diaper,75343.28668530652,6551.0,89429.0,164772.0,197397.0,0.0
C,CATBOOST,41__FG047,FG047,Diaper,22045.079384185126,4732.0,22368.0,44413.0,61137.0,0.0
C,CATBOOST,41__FG049,FG049,Diaper,73977.0495239067,13720.0,82765.0,156742.0,115214.0,41528.0
C,CATBOOST,41__FG050,FG050,Diaper,29785.087204641437,8386.0,41150.0,70935.0,37822.0,33113.0
C,CATBOOST,41__FG052,FG052,Diaper,76074.904570805,6799.0,62587.0,138662.0,106201.0,32461.0
C,CATBOOST,41__FG053,FG053,Diaper,60689.136794647886,10517.0,50976.0,111665.0,145190.0,0.0
C,CATBOOST,41__FG054,FG054,Diaper,78245.43846860848,7389.0,67377.0,145622.0,129373.0,16249.0
C,CATBOOST,41__FG056,FG056,Sanitary,38281.8835801688,1301.0,12786.0,51068.0,91056.0,0.0
C,CATBOOST,41__FG061,FG061,Sanitary,23649.34406581337,8453.0,34467.0,58116.0,52487.0,5629.0
C,CATBOOST,41__FG064,FG064,Lotion/Cream,28547.427508405253,7267.0,44379.0,72926.0,57100.0,15826.0
C,CATBOOST,41__FG065,FG065,Lotion/Cream,39678.15160553764,2892.0,29344.0,69022.0,76665.0,0.0
C,CATBOOST,41__FG066,FG066,Lotion/Cream,14344.904640394643,4645.0,14686.0,29031.0,26517.0,2514.0
C,CATBOOST,41__FG067,FG067,Lotion/Cream,37118.65782871732,11435.0,57215.0,94334.0,71530.0,22804.0
C,CATBOOST,41__FG069,FG069,Lotion/Cream,37303.2449915194,5266.0,18944.0,56247.0,78471.0,0.0
C,CATBOOST,41__FG071,FG071,Lotion/Cream,27473.418591119666,12044.0,45012.0,72485.0,65546.0,6939.0
C,CATBOOST,41__FG072,FG072,Lotion/Cream,9143.047252265658,2468.0,7649.0,16792.0,10731.0,6061.0
C,CATBOOST,41__FG075,FG075,Lotion/Cream,8987.660966974903,2300.0,10089.0,19077.0,12365.0,6712.0
C,CATBOOST,41__FG076,FG076,Talc,7000.738525521338,1176.0,7010.0,14011.0,8965.0,5046.0
C,CATBOOST,41__FG077,FG077,Talc,25479.961100659795,3789.0,23324.0,48804.0,45053.0,3751.0
C,CATBOOST,41__FG078,FG078,Talc,11142.610168697536,1943.0,9743.0,20886.0,24090.0,0.0
C,CATBOOST,41__FG080,FG080,Talc,29597.165397613033,4883.0,30534.0,60131.0,79363.0,0.0
C,CATBOOST,41__FG084,FG084,Home Care,33561.328345792266,3029.0,38828.0,72389.0,49085.0,23304.0
C,CATBOOST,41__FG086,FG086,Home Care,21507.835583791675,11770.0,33995.0,55503.0,50626.0,4877.0
C,CATBOOST,41__FG088,FG088,Home Care,35529.96017017896,6445.0,25394.0,60924.0,62149.0,0.0
C,CATBOOST,41__FG090,FG090,Home Care,18220.225007777095,6618.0,29090.0,47310.0,34183.0,13127.0
C,CATBOOST,41__FG091,FG091,Home Care,32101.338409164004,7571.0,34322.0,66423.0,76599.0,0.0
C,CATBOOST,41__FG092,FG092,Baby Care,23926.8281666514,2713.0,28235.0,52162.0,42409.0,9753.0
C,CATBOOST,41__FG093,FG093,Baby Care,9820.909758837874,1453.0,12256.0,22077.0,20836.0,1241.0
C,CATBOOST,41__FG094,FG094,Baby Care,12398.216167003517,1755.0,10020.0,22418.0,26282.0,0.0
C,CATBOOST,41__FG095,FG095,Baby Care,26635.06625499705,3609.0,35571.0,62206.0,40831.0,21375.0
C,CATBOOST,41__FG096,FG096,Baby Care,8849.561259419894,768.0,4898.0,13748.0,16339.0,0.0
C,CATBOOST,41__FG098,FG098,Baby Care,13068.315982507644,3165.0,14491.0,27559.0,22505.0,5054.0
C,CATBOOST,41__FG100,FG100,Combo,6383.28698755047,1321.0,3874.0,10257.0,8282.0,1975.0
C,CATBOOST,41__FG101,FG101,Combo,6703.288051681538,3562.0,11383.0,18086.0,16815.0,1271.0
C,CATBOOST,41__FG103,FG103,Combo,5760.4863593485225,2002.0,7955.0,13715.0,9702.0,4013.0
C,CATBOOST,49__FG001,FG001,Soap,26358.077051567,954.0,13254.0,39612.0,73607.0,0.0
C,CATBOOST,49__FG002,FG002,Soap,51947.42960637178,9721.0,63400.0,115347.0,91801.0,23546.0
C,CATBOOST,49__FG003,FG003,Soap,82027.04395045746,6349.0,85642.0,167669.0,244118.0,0.0
C,CATBOOST,49__FG004,FG004,Soap,50378.35774996992,17031.0,59013.0,109391.0,130486.0,0.0
C,CATBOOST,49__FG005,FG005,Soap,37993.70847786763,4929.0,31525.0,69519.0,103027.0,0.0
C,CATBOOST,49__FG006,FG006,Soap,67169.0995392403,59991.0,142833.0,210002.0,103854.0,106148.0
C,CATBOOST,49__FG008,FG008,Soap,39112.35311210232,3708.0,44124.0,83236.0,81625.0,1611.0
C,CATBOOST,49__FG010,FG010,Soap,73025.63305770628,7337.0,38981.0,112007.0,181151.0,0.0
C,CATBOOST,49__FG014,FG014,Soap,59759.2402858076,13891.0,69666.0,129425.0,129900.0,0.0
C,CATBOOST,49__FG015,FG015,Soap,66992.75374278318,16248.0,87707.0,154700.0,198677.0,0.0
C,CATBOOST,49__FG016,FG016,Shampoo,25242.281728507172,6403.0,33328.0,58570.0,45818.0,12752.0
C,CATBOOST,49__FG019,FG019,Shampoo,56994.63572045739,8003.0,68797.0,125792.0,173360.0,0.0
C,CATBOOST,49__FG020,FG020,Shampoo,47312.94541464302,48980.0,88407.0,135720.0,112575.0,23145.0
C,CATBOOST,49__FG022,FG022,Shampoo,51755.19163571751,6217.0,44171.0,95926.0,93199.0,2727.0
C,CATBOOST,49__FG024,FG024,Shampoo,38634.95278178359,33231.0,73154.0,111789.0,116687.0,0.0
